99	98	24
31	160	28
238	126	99
346	12	27
245	113	95
330	102	21
180	73	98
9	87	12
126	61	4
62	135	57
395	80	44
125	26	84
127	2	21
76	51	6
342	48	35
452	56	1
433	45	26
469	7	81
289	47	62
60	121	64
228	4	43
133	3	90
352	8	71
48	149	51
155	56	88
365	104	70
358	66	31
473	79	44
423	126	21
276	161	53
78	1	74
155	143	21
458	54	7
328	138	47
95	166	73
293	102	79
323	8	28
414	160	42
444	6	57
97	158	8
390	159	37
263	65	35
195	112	43
349	134	90
312	172	22
368	156	45
450	24	68
112	133	44
366	119	2
46	87	48
262	81	70
35	37	27
292	67	51
280	97	21
36	123	77
249	29	76
431	49	60
394	149	28
361	118	45
339	40	35
344	174	11
32	10	19
34	53	27
357	104	6
381	140	79
32	115	11
31	64	44
233	14	45
70	64	80
282	85	90
355	123	77
329	129	96
303	174	60
358	147	56
121	24	97
405	55	12
130	160	21
248	149	61
440	138	96
111	51	46
278	112	23
246	118	58
391	114	39
269	142	90
327	160	63
4	37	92
8	47	42
467	20	22
112	26	3
454	76	97
320	118	26
38	135	33
54	89	15
101	38	58
262	154	26
95	96	41
123	157	61
321	5	68
385	88	56
433	67	89
306	98	7
456	154	15
399	151	48
4	112	78
270	94	90
270	49	67
119	111	72
305	62	38
285	92	35
85	28	28
405	89	28
5	5	52
394	148	15
4	111	39
22	98	19
56	88	74
224	70	54
122	45	67
415	132	79
292	105	83
35	13	52
211	26	93
349	172	58
87	154	95
55	47	84
192	142	81
121	73	83
307	145	70
463	146	49
310	150	99
404	46	62
365	119	11
467	112	3
421	90	41
113	156	94
152	107	86
68	138	97
286	31	35
348	47	37
196	9	60
41	72	75
74	70	24
181	50	30
163	93	83
106	78	86
192	33	67
250	31	60
70	26	65
306	49	31
472	41	59
278	107	30
217	43	80
315	154	29
285	153	97
400	119	25
49	50	44
311	43	44
124	160	17
238	36	13
226	93	28
254	122	53
143	42	41
480	52	80
237	90	65
218	136	33
114	16	4
3	76	51
98	157	56
426	89	55
175	30	5
38	8	89
353	15	44
336	87	14
290	139	82
16	166	97
86	35	62
3	7	34
294	130	86
282	153	59
99	123	2
80	98	20
403	105	99
216	25	32
45	127	8
321	51	28
427	45	41
363	133	88
41	161	63
248	17	46
394	35	53
307	160	6
445	65	57
52	132	87
230	17	27
401	47	42
99	14	55
122	126	79
15	57	98
115	76	65
107	93	46
471	107	95
156	48	27
376	48	18
106	10	82
365	40	80
274	15	77
451	120	53
144	51	43
213	6	42
225	120	83
336	24	27
497	39	72
479	81	34
7	162	9
398	98	64
76	66	68
389	98	87
437	27	75
237	25	46
229	167	77
170	155	21
486	151	39
32	142	87
259	129	2
324	44	11
128	40	89
226	17	69
22	32	68
497	121	83
162	63	93
200	92	96
428	164	50
91	60	60
216	23	6
46	163	72
295	35	56
366	15	80
233	149	61
429	118	66
193	85	73
82	172	97
354	33	33
480	143	45
356	115	87
262	146	80
406	131	94
498	46	76
394	67	66
359	57	3
417	96	49
482	59	21
133	92	50
153	86	74
497	100	66
145	174	96
161	173	79
190	81	71
158	33	55
281	141	60
85	47	25
48	32	90
32	106	97
130	85	14
443	152	4
281	75	57
360	111	99
492	1	92
285	171	36
48	73	92
277	36	9
248	16	5
343	10	51
466	86	54
407	154	50
133	82	58
129	151	18
444	86	21
222	59	64
199	173	74
258	97	7
81	57	94
495	57	89
198	25	24
84	35	23
181	55	75
326	77	70
269	25	57
467	139	20
42	32	53
381	99	27
78	71	84
125	161	66
289	99	26
103	127	33
385	115	47
62	99	21
172	147	47
119	49	61
274	167	15
8	146	3
484	129	14
116	17	10
402	165	92
274	95	83
266	61	12
172	160	18
366	114	64
302	127	46
38	68	33
23	152	89
262	120	25
185	53	84
229	46	4
496	84	43
236	91	94
294	34	19
181	22	60
350	133	72
13	30	46
414	115	98
161	104	94
82	72	27
459	153	13
403	160	44
406	104	36
367	26	36
272	11	60
120	78	92
211	23	78
482	37	61
95	59	65
328	51	11
263	51	83
467	76	78
66	95	53
399	35	78
340	151	26
378	150	95
67	161	61
257	45	23
280	148	43
459	141	85
255	172	91
455	26	37
80	125	39
485	137	52
40	125	74
429	44	6
341	80	54
75	82	66
298	95	82
175	44	19
66	155	66
471	64	20
479	52	90
44	81	47
368	90	85
129	67	69
414	41	93
193	105	44
296	125	23
400	168	88
167	161	24
42	155	26
369	130	25
442	69	49
322	86	2
413	100	34
444	82	23
162	6	59
309	125	4
267	129	13
192	65	78
324	68	86
440	126	27
52	86	4
280	132	92
109	39	54
469	142	16
319	87	95
80	132	91
164	36	73
231	12	66
25	156	35
250	37	38
85	131	77
381	140	95
37	166	72
400	126	48
213	64	88
63	151	80
223	40	13
433	158	18
372	51	26
283	71	22
91	9	80
369	77	79
485	24	4
26	27	40
178	69	2
59	85	24
124	88	48
413	125	27
370	104	73
213	119	83
411	85	27
75	53	52
93	111	57
240	31	30
441	38	57
462	52	58
122	89	33
117	147	72
241	96	12
3	143	74
277	127	28
385	87	23
242	103	70
489	154	25
265	173	64
466	39	2
332	125	37
206	40	78
164	16	22
280	155	12
305	80	8
298	34	34
38	108	71
311	15	42
488	2	21
308	156	36
37	71	21
107	144	61
435	104	74
104	148	42
281	113	73
424	56	25
178	69	26
489	11	85
365	47	38
64	87	34
198	21	27
335	33	30
176	135	59
373	31	98
493	75	28
145	43	77
473	172	9
357	122	68
446	32	35
214	98	68
10	7	13
130	170	28
158	109	31
355	80	62
430	161	43
480	105	54
120	39	6
320	128	29
143	154	49
340	38	23
25	54	97
115	49	34
357	128	52
457	15	94
321	7	20
86	37	9
358	128	96
200	170	25
415	19	91
92	96	21
208	25	39
175	119	81
410	19	63
455	169	83
362	78	66
439	91	2
37	102	51
155	149	10
188	104	52
344	131	66
176	22	26
350	164	70
53	27	31
30	130	7
34	105	43
27	46	96
100	142	23
158	166	10
343	119	36
342	88	81
380	173	43
41	36	86
454	72	73
234	112	41
193	138	1
58	17	45
123	135	90
214	125	5
351	166	87
97	76	91
465	36	77
102	154	31
491	114	47
413	54	51
111	34	56
248	81	5
299	70	19
436	47	69
491	16	9
101	166	21
450	74	46
393	99	27
349	154	14
487	67	55
98	117	5
82	27	84
478	64	71
340	25	91
419	152	78
179	52	58
225	3	18
341	88	93
232	40	45
286	132	8
387	85	76
351	27	99
173	113	65
29	27	1
333	19	14
384	121	72
404	5	73
254	137	87
48	43	84
202	77	39
100	54	16
76	55	39
463	4	10
258	168	22
489	120	57
260	90	13
319	69	14
67	128	57
307	129	16
126	150	10
434	142	78
249	5	36
355	151	20
482	154	9
233	143	82
85	167	8
345	166	63
343	22	31
316	58	56
377	66	49
191	78	12
240	46	70
338	135	72
271	148	71
262	165	80
179	139	6
201	60	77
387	44	55
400	14	55
14	22	45
445	157	94
245	99	61
342	114	77
123	119	47
62	170	11
461	79	66
434	158	88
398	97	8
397	174	52
148	122	88
412	117	14
314	8	36
293	9	76
295	104	71
291	70	66
249	119	36
169	106	91
80	168	70
278	7	78
277	7	6
191	2	80
452	131	83
383	53	97
152	122	29
336	146	49
172	60	64
106	84	42
245	57	36
288	97	55
376	129	48
471	26	59
38	2	10
26	74	86
105	31	38
344	124	99
102	119	26
390	30	8
357	77	98
323	39	57
249	135	95
486	109	13
289	73	3
408	5	86
366	77	88
184	3	38
127	161	91
382	137	13
54	73	76
91	173	65
238	4	57
238	100	94
282	55	2
127	130	29
221	91	99
415	91	70
201	64	39
449	146	29
59	44	45
176	114	10
59	100	58
284	25	21
355	102	92
412	103	62
288	79	59
325	156	17
170	145	53
84	34	34
398	170	40
132	140	12
47	38	61
120	48	59
119	77	38
224	65	91
454	43	50
405	64	54
117	15	77
418	108	51
107	35	68
304	142	25
358	90	17
375	107	22
325	141	9
286	69	7
116	133	99
478	155	17
279	90	67
360	87	84
82	88	65
137	21	97
341	55	58
286	99	40
236	172	20
448	2	80
497	173	6
183	2	82
81	87	27
376	14	85
358	12	26
152	79	75
167	37	54
488	89	86
62	117	54
199	45	43
222	89	73
468	37	31
353	131	74
399	104	11
187	36	29
364	155	15
159	170	38
146	151	63
492	123	47
260	146	5
201	131	62
372	141	70
131	52	88
97	64	18
322	137	24
410	88	96
438	104	15
442	30	34
287	50	32
401	55	64
231	155	92
482	110	86
496	130	87
446	117	50
252	103	19
268	86	73
425	135	71
44	143	96
48	80	64
118	146	7
203	79	72
162	9	43
454	60	48
64	3	71
14	7	93
389	31	37
110	65	29
322	133	87
133	135	45
442	15	72
6	76	21
150	138	28
13	43	17
493	97	79
201	77	64
277	65	67
48	149	64
263	89	39
254	140	81
44	71	59
281	117	34
35	116	23
317	54	32
320	55	49
177	19	7
247	45	9
363	110	22
360	74	77
34	85	11
75	151	5
65	80	58
87	31	64
25	175	85
191	16	64
431	114	27
152	171	34
113	139	24
488	50	38
458	30	62
318	131	23
32	107	77
317	136	92
126	12	33
324	5	32
383	152	44
440	7	81
425	69	35
5	151	27
157	97	12
214	137	30
448	166	75
11	4	92
440	149	98
240	161	46
298	18	4
209	20	39
61	10	100
122	56	97
273	161	11
308	167	62
145	163	24
316	108	99
221	3	37
492	17	82
156	21	9
79	84	55
28	80	38
31	69	74
278	175	97
343	83	85
262	36	11
462	10	44
239	167	34
328	22	51
6	7	69
276	82	31
165	27	17
355	37	66
376	48	47
151	72	87
242	165	2
376	57	46
208	131	67
219	119	80
6	133	5
297	54	14
265	50	36
139	5	100
17	171	42
139	143	77
129	112	48
214	172	46
464	129	71
403	102	23
476	28	19
91	41	26
59	46	91
287	144	66
138	16	18
403	106	70
10	5	47
196	21	38
150	91	19
364	78	6
73	12	78
493	96	11
103	148	73
52	148	30
346	89	6
95	157	2
1	78	55
275	90	43
286	124	47
268	120	52
383	112	3
354	146	76
62	89	71
366	160	63
142	26	55
471	147	86
463	163	2
421	63	79
204	114	35
27	40	56
407	162	71
183	45	45
35	132	40
269	58	57
337	170	92
148	111	39
112	91	89
287	166	47
11	52	11
87	172	7
391	144	19
14	139	69
230	80	60
342	32	4
313	2	83
476	175	86
484	107	77
407	92	31
278	117	99
446	61	73
144	159	26
462	126	85
93	170	80
261	23	76
361	108	50
482	117	37
66	112	52
191	78	43
82	9	38
142	17	56
112	68	22
198	154	74
483	89	26
60	67	8
368	52	96
285	155	46
89	107	45
321	115	79
389	51	29
394	75	34
195	118	45
208	146	47
131	99	53
227	15	11
150	23	80
32	85	34
421	46	39
390	126	41
123	42	79
339	169	49
442	101	50
375	136	5
7	55	75
212	16	96
424	19	29
111	48	10
411	131	65
243	155	19
138	166	61
355	154	84
291	79	76
152	144	31
141	76	67
221	16	51
403	41	10
354	42	41
34	87	76
476	168	79
22	137	86
389	142	75
300	169	98
269	150	65
46	12	67
373	61	92
91	156	62
235	62	34
346	37	83
254	79	86
395	103	81
51	78	70
237	48	86
287	2	13
42	33	99
421	106	79
171	128	43
95	55	35
127	15	60
58	27	85
167	149	95
396	71	89
414	38	10
314	144	51
499	139	16
401	115	2
498	96	86
375	100	24
428	28	45
142	26	14
460	126	63
24	72	91
94	105	92
103	60	95
437	174	88
473	100	88
334	103	18
145	21	7
407	84	23
113	65	6
9	166	51
452	136	5
462	148	76
301	171	8
393	166	97
84	58	90
253	123	82
194	15	73
11	30	43
321	100	81
183	26	16
126	106	44
476	38	48
139	95	64
359	144	51
187	3	59
354	173	30
322	113	1
237	137	6
281	95	77
392	124	7
322	18	66
369	47	10
8	60	85
157	152	26
233	11	41
1	42	57
191	7	86
249	119	87
16	58	90
163	70	41
261	60	14
389	22	43
58	56	44
309	4	50
217	140	11
132	144	21
220	2	45
179	169	100
422	10	81
470	117	34
475	88	58
79	100	24
477	10	77
455	61	3
111	124	82
306	175	43
71	104	94
63	174	85
246	60	97
136	166	35
471	130	51
441	49	16
182	128	11
121	2	44
216	35	46
44	5	13
131	175	67
450	159	91
78	65	97
268	91	76
173	114	51
416	65	91
309	142	61
487	47	21
39	39	97
224	48	32
56	89	52
179	174	56
258	116	39
282	36	49
490	56	14
468	136	40
225	76	39
102	46	36
175	138	51
10	12	56
13	69	61
498	22	70
298	109	95
430	41	13
26	104	54
483	100	69
471	104	84
301	35	39
311	120	63
8	156	70
467	56	28
307	111	95
200	15	51
74	162	58
105	147	52
33	80	27
317	134	8
490	163	71
390	15	93
344	64	19
59	29	3
483	148	20
359	6	40
98	65	45
407	105	65
469	172	56
209	112	72
358	143	72
247	28	73
79	6	52
449	163	37
480	136	93
321	70	40
284	36	99
221	62	56
321	30	6
222	71	36
220	5	34
108	15	12
487	7	39
70	154	64
263	58	51
178	39	27
286	126	33
361	17	31
152	29	73
446	18	97
412	102	53
19	120	99
497	132	7
110	61	10
492	62	59
356	97	56
69	74	11
478	144	26
160	174	95
275	50	41
431	19	53
476	162	76
262	13	8
246	31	23
221	26	72
347	108	41
302	86	6
186	163	69
220	63	70
396	143	14
82	135	37
212	136	58
390	55	85
348	137	47
323	39	70
244	99	99
320	24	13
71	98	26
349	56	45
10	71	92
394	86	59
18	12	63
404	30	83
128	60	57
194	118	20
122	14	66
35	102	91
350	23	17
405	21	6
405	28	19
250	84	18
69	87	78
486	100	57
195	12	76
130	9	38
404	115	72
68	134	59
360	155	33
377	6	71
483	35	79
27	125	79
156	85	91
383	60	36
197	32	21
212	169	81
290	85	63
492	58	2
200	5	58
71	130	15
131	121	25
128	151	52
274	126	25
357	9	49
233	85	66
379	47	32
164	73	47
464	101	42
129	38	35
248	159	29
296	169	93
126	92	27
201	36	60
424	83	87
106	132	54
491	14	17
307	106	43
189	34	22
420	168	32
246	158	15
222	133	24
320	160	39
225	39	90
300	150	38
154	7	74
78	12	96
369	90	99
436	22	100
158	95	75
388	41	61
147	131	40
147	20	32
71	49	48
49	16	82
324	17	99
332	138	73
148	116	90
293	46	40
123	151	96
295	66	6
386	68	58
307	116	35
465	114	14
450	111	22
364	153	73
260	77	32
153	21	30
498	64	91
10	55	83
267	75	12
254	137	1
384	20	37
111	72	64
171	107	31
183	139	48
4	97	8
96	124	7
85	13	69
188	106	30
156	68	2
2	120	59
81	163	65
262	117	90
471	140	30
83	171	55
330	162	84
228	170	93
382	126	92
412	90	76
150	6	7
125	109	5
195	161	41
287	156	94
197	112	11
500	45	23
373	27	95
235	77	18
415	169	70
469	7	1
135	160	46
77	156	87
18	65	38
80	21	55
402	148	30
183	54	50
17	47	64
257	112	17
445	133	57
335	145	80
7	128	18
311	103	96
247	6	84
242	157	69
309	45	89
474	140	34
265	9	65
16	111	35
285	111	7
225	108	53
15	94	24
45	98	16
267	64	10
283	110	79
313	10	80
361	58	6
183	175	36
391	27	21
499	130	80
296	122	69
108	88	69
332	104	63
264	163	37
412	87	6
450	39	66
37	10	56
478	21	44
256	135	75
152	127	41
118	73	54
350	150	61
388	5	27
210	52	69
348	140	1
275	4	58
197	108	17
36	164	51
255	143	85
373	147	43
380	132	50
294	38	71
493	71	97
399	158	9
301	146	36
63	170	15
8	151	98
462	110	12
458	158	14
172	7	36
257	7	91
211	157	48
335	75	12
462	148	23
269	40	21
390	32	30
87	100	52
8	88	20
478	153	45
55	67	47
262	99	87
150	43	86
435	48	13
66	45	32
414	164	30
370	153	6
146	141	33
202	167	94
492	155	77
99	52	73
317	16	49
472	102	10
6	59	32
348	108	56
74	60	30
203	107	24
341	105	31
179	95	57
17	134	70
459	119	57
294	166	71
219	171	53
125	171	13
197	106	67
41	121	65
